datetime,count
2011-07-23 10:00:00,297.296
2011-07-23 11:00:00,338.272
2011-07-23 12:00:00,379.296
2011-07-23 13:00:00,356.768
2011-07-23 14:00:00,377.372
2011-07-23 15:00:00,377.484
2011-07-23 16:00:00,399.54
2011-07-23 17:00:00,372.2218666666667
2011-07-23 18:00:00,373.5
2011-07-23 19:00:00,320.508
2011-07-23 20:00:00,302.072
2011-07-23 21:00:00,240.516
2011-07-23 22:00:00,201.488
2011-07-23 23:00:00,126.892
2011-07-24 00:00:00,114.316
2011-07-24 01:00:00,93.32
2011-07-24 02:00:00,78.704
2011-07-24 03:00:00,34.004
2011-07-24 04:00:00,7.744
2011-07-24 05:00:00,8.684
2011-07-24 06:00:00,22.264
2011-07-24 07:00:00,56.284
2011-07-24 08:00:00,102.516
2011-07-24 09:00:00,180.156
2011-07-24 10:00:00,292.032
2011-07-24 11:00:00,325.424
2011-07-24 12:00:00,368.724
2011-07-24 13:00:00,353.512
2011-07-24 14:00:00,363.116
2011-07-24 15:00:00,340.708
2011-07-24 16:00:00,376.4
2011-07-24 17:00:00,369.9574666666667
2011-07-24 18:00:00,370.309
2011-07-24 19:00:00,345.832
2011-07-24 20:00:00,268.944
2011-07-24 21:00:00,220.984
2011-07-24 22:00:00,147.272
2011-07-24 23:00:00,91.32
2011-07-25 00:00:00,45.82
2011-07-25 01:00:00,14.56
2011-07-25 02:00:00,6.972
2011-07-25 03:00:00,5.412
2011-07-25 04:00:00,6.224
2011-07-25 05:00:00,22.84
2011-07-25 06:00:00,113.352
2011-07-25 07:00:00,299.196
2011-07-25 08:00:00,431.588
2011-07-25 09:00:00,177.74
2011-07-25 10:00:00,110.036
2011-07-25 11:00:00,141.008
2011-07-25 12:00:00,155.592
2011-07-25 13:00:00,170.552
2011-07-25 14:00:00,125.124
2011-07-25 15:00:00,112.188
2011-07-25 16:00:00,207.144
2011-07-25 17:00:00,481.084
2011-07-25 18:00:00,478.688
2011-07-25 19:00:00,374.68
2011-07-25 20:00:00,278.644
2011-07-25 21:00:00,162.06
2011-07-25 22:00:00,140.896
2011-07-25 23:00:00,68.436
2011-07-26 00:00:00,37.3
2011-07-26 01:00:00,14.844
2011-07-26 02:00:00,9.224
2011-07-26 03:00:00,5.568
2011-07-26 04:00:00,6.64
2011-07-26 05:00:00,23.268
2011-07-26 06:00:00,107.46
2011-07-26 07:00:00,331.052
2011-07-26 08:00:00,423.596
2011-07-26 09:00:00,196.26
2011-07-26 10:00:00,130.544
2011-07-26 11:00:00,156.732
2011-07-26 12:00:00,169.444
2011-07-26 13:00:00,164.308
2011-07-26 14:00:00,155.348
2011-07-26 15:00:00,161.908
2011-07-26 16:00:00,256.536
2011-07-26 17:00:00,537.62
2011-07-26 18:00:00,546.012
2011-07-26 19:00:00,374.812
2011-07-26 20:00:00,302.652
2011-07-26 21:00:00,241.96
2011-07-26 22:00:00,172.272
2011-07-26 23:00:00,86.6
2011-07-27 00:00:00,46.336
2011-07-27 01:00:00,15.692
2011-07-27 02:00:00,16.5
2011-07-27 03:00:00,5.428
2011-07-27 04:00:00,5.32
2011-07-27 05:00:00,28.388
2011-07-27 06:00:00,118.516
2011-07-27 07:00:00,300.616
2011-07-27 08:00:00,446.508
2011-07-27 09:00:00,194.708
2011-07-27 10:00:00,115.748
2011-07-27 11:00:00,161.236
2011-07-27 12:00:00,209.24
2011-07-27 13:00:00,175.524
2011-07-27 14:00:00,167.04
2011-07-27 15:00:00,166.148
2011-07-27 16:00:00,261.74
2011-07-27 17:00:00,552.984
2011-07-27 18:00:00,545.136
2011-07-27 19:00:00,390.688
2011-07-27 20:00:00,302.62
2011-07-27 21:00:00,236.612
2011-07-27 22:00:00,174.748
2011-07-27 23:00:00,93.152
2011-07-28 00:00:00,54.072
2011-07-28 01:00:00,21.04
2011-07-28 02:00:00,9.744
2011-07-28 03:00:00,6.552
2011-07-28 04:00:00,6.628
2011-07-28 05:00:00,27.536
2011-07-28 06:00:00,110.076
2011-07-28 07:00:00,303.292
2011-07-28 08:00:00,416.984
2011-07-28 09:00:00,194.944
2011-07-28 10:00:00,119.94
2011-07-28 11:00:00,141.5
2011-07-28 12:00:00,155.248
2011-07-28 13:00:00,153.44
2011-07-28 14:00:00,159.828
2011-07-28 15:00:00,152.548
2011-07-28 16:00:00,248.064
2011-07-28 17:00:00,537.496
2011-07-28 18:00:00,522.52
2011-07-28 19:00:00,389.664
2011-07-28 20:00:00,295.572
2011-07-28 21:00:00,204.724
2011-07-28 22:00:00,139.712
2011-07-28 23:00:00,118.4
2011-07-29 00:00:00,54.628
2011-07-29 01:00:00,29.332
2011-07-29 02:00:00,18.672
2011-07-29 03:00:00,5.904
2011-07-29 04:00:00,6.088
2011-07-29 05:00:00,21.436
2011-07-29 06:00:00,105.408
2011-07-29 07:00:00,287.272
2011-07-29 08:00:00,437.248
2011-07-29 09:00:00,227.416
2011-07-29 10:00:00,160.604
2011-07-29 11:00:00,168.744
2011-07-29 12:00:00,205.512
2011-07-29 13:00:00,208.744
2011-07-29 14:00:00,209.18
2011-07-29 15:00:00,210.52
2011-07-29 16:00:00,317.784
2011-07-29 17:00:00,460.868
2011-07-29 18:00:00,468.824
2011-07-29 19:00:00,398.536
2011-07-29 20:00:00,287.948
2011-07-29 21:00:00,234.524
2011-07-29 22:00:00,209.148
2011-07-29 23:00:00,143.276
2011-07-30 00:00:00,140.04
2011-07-30 01:00:00,81.432
2011-07-30 02:00:00,64.904
2011-07-30 03:00:00,31.144
2011-07-30 04:00:00,9.32
2011-07-30 05:00:00,8.132
2011-07-30 06:00:00,33.02
2011-07-30 07:00:00,55.264
2011-07-30 08:00:00,153.752
2011-07-30 09:00:00,232.948
2011-07-30 10:00:00,297.612
2011-07-30 11:00:00,341.676
2011-07-30 12:00:00,384.732
2011-07-30 13:00:00,380.236
2011-07-30 14:00:00,378.644
2011-07-30 15:00:00,367.48
2011-07-30 16:00:00,398.716
2011-07-30 17:00:00,366.3994666666667
2011-07-30 18:00:00,364.748
2011-07-30 19:00:00,345.848
2011-07-30 20:00:00,276.8
2011-07-30 21:00:00,239.232
2011-07-30 22:00:00,186.52
2011-07-30 23:00:00,130.04
2011-07-31 00:00:00,115.856
2011-07-31 01:00:00,94.964
2011-07-31 02:00:00,85.232
2011-07-31 03:00:00,32.52
2011-07-31 04:00:00,9.768
2011-07-31 05:00:00,11.508
2011-07-31 06:00:00,25.244
2011-07-31 07:00:00,56.284
2011-07-31 08:00:00,113.636
2011-07-31 09:00:00,192.996
2011-07-31 10:00:00,285.516
2011-07-31 11:00:00,335.248
2011-07-31 12:00:00,365.492
2011-07-31 13:00:00,367.908
2011-07-31 14:00:00,352.72
2011-07-31 15:00:00,341.044
2011-07-31 16:00:00,377.852
2011-07-31 17:00:00,361.3358666666667
2011-07-31 18:00:00,369.896
2011-07-31 19:00:00,312.372
2011-07-31 20:00:00,268.408
2011-07-31 21:00:00,227.248
2011-07-31 22:00:00,143.188
2011-07-31 23:00:00,84.104
2011-08-20 00:00:00,112.916
2011-08-20 01:00:00,84.22
2011-08-20 02:00:00,64.96
2011-08-20 03:00:00,30.524
2011-08-20 04:00:00,10.164
2011-08-20 05:00:00,13.284
2011-08-20 06:00:00,26.844
2011-08-20 07:00:00,52.4
2011-08-20 08:00:00,119.616
2011-08-20 09:00:00,214.16
2011-08-20 10:00:00,283.268
2011-08-20 11:00:00,373.504
2011-08-20 12:00:00,369.848
2011-08-20 13:00:00,369.912
2011-08-20 14:00:00,400.912
2011-08-20 15:00:00,384.808
2011-08-20 16:00:00,391.272
2011-08-20 17:00:00,386.2823333333333
2011-08-20 18:00:00,374.51053333333334
2011-08-20 19:00:00,328.268
2011-08-20 20:00:00,286.0
2011-08-20 21:00:00,215.992
2011-08-20 22:00:00,163.728
2011-08-20 23:00:00,119.068
2011-08-21 00:00:00,125.032
2011-08-21 01:00:00,80.608
2011-08-21 02:00:00,73.66
2011-08-21 03:00:00,37.688
2011-08-21 04:00:00,5.292
2011-08-21 05:00:00,6.048
2011-08-21 06:00:00,15.38
2011-08-21 07:00:00,43.0
2011-08-21 08:00:00,96.368
2011-08-21 09:00:00,182.832
2011-08-21 10:00:00,279.236
2011-08-21 11:00:00,340.072
2011-08-21 12:00:00,377.26
2011-08-21 13:00:00,390.748
2011-08-21 14:00:00,285.492
2011-08-21 15:00:00,287.98
2011-08-21 16:00:00,283.504
2011-08-21 17:00:00,230.612
2011-08-21 18:00:00,237.972
2011-08-21 19:00:00,292.184
2011-08-21 20:00:00,221.92
2011-08-21 21:00:00,192.872
2011-08-21 22:00:00,163.004
2011-08-21 23:00:00,93.672
2011-08-22 00:00:00,34.04
2011-08-22 01:00:00,16.208
2011-08-22 02:00:00,9.736
2011-08-22 03:00:00,5.936
2011-08-22 04:00:00,6.632
2011-08-22 05:00:00,28.548
2011-08-22 06:00:00,107.424
2011-08-22 07:00:00,307.488
2011-08-22 08:00:00,433.936
2011-08-22 09:00:00,206.664
2011-08-22 10:00:00,128.684
2011-08-22 11:00:00,167.98
2011-08-22 12:00:00,207.088
2011-08-22 13:00:00,201.324
2011-08-22 14:00:00,182.372
2011-08-22 15:00:00,180.7
2011-08-22 16:00:00,278.596
2011-08-22 17:00:00,577.928
2011-08-22 18:00:00,563.856
2011-08-22 19:00:00,394.14
2011-08-22 20:00:00,306.404
2011-08-22 21:00:00,225.792
2011-08-22 22:00:00,164.08
2011-08-22 23:00:00,89.468
2011-08-23 00:00:00,33.46
2011-08-23 01:00:00,14.96
2011-08-23 02:00:00,10.452
2011-08-23 03:00:00,5.412
2011-08-23 04:00:00,5.364
2011-08-23 05:00:00,26.112
2011-08-23 06:00:00,113.32
2011-08-23 07:00:00,325.812
2011-08-23 08:00:00,445.828
2011-08-23 09:00:00,192.436
2011-08-23 10:00:00,120.144
2011-08-23 11:00:00,155.924
2011-08-23 12:00:00,208.236
2011-08-23 13:00:00,200.068
2011-08-23 14:00:00,177.932
2011-08-23 15:00:00,181.592
2011-08-23 16:00:00,301.54
2011-08-23 17:00:00,584.108
2011-08-23 18:00:00,563.216
2011-08-23 19:00:00,370.796
2011-08-23 20:00:00,289.088
2011-08-23 21:00:00,173.916
2011-08-23 22:00:00,143.348
2011-08-23 23:00:00,84.988
2011-08-24 00:00:00,39.224
2011-08-24 01:00:00,14.352
2011-08-24 02:00:00,10.24
2011-08-24 03:00:00,5.376
2011-08-24 04:00:00,6.748
2011-08-24 05:00:00,28.148
2011-08-24 06:00:00,110.456
2011-08-24 07:00:00,310.876
2011-08-24 08:00:00,411.892
2011-08-24 09:00:00,206.668
2011-08-24 10:00:00,131.036
2011-08-24 11:00:00,151.34
2011-08-24 12:00:00,197.728
2011-08-24 13:00:00,190.268
2011-08-24 14:00:00,174.34
2011-08-24 15:00:00,175.592
2011-08-24 16:00:00,267.464
2011-08-24 17:00:00,564.22
2011-08-24 18:00:00,524.56
2011-08-24 19:00:00,370.168
2011-08-24 20:00:00,277.692
2011-08-24 21:00:00,204.76
2011-08-24 22:00:00,156.884
2011-08-24 23:00:00,96.44
2011-08-25 00:00:00,45.332
2011-08-25 01:00:00,23.244
2011-08-25 02:00:00,10.088
2011-08-25 03:00:00,6.628
2011-08-25 04:00:00,6.712
2011-08-25 05:00:00,26.56
2011-08-25 06:00:00,99.776
2011-08-25 07:00:00,301.1
2011-08-25 08:00:00,408.656
2011-08-25 09:00:00,208.328
2011-08-25 10:00:00,125.704
2011-08-25 11:00:00,89.688
2011-08-25 12:00:00,99.168
2011-08-25 13:00:00,122.972
2011-08-25 14:00:00,169.424
2011-08-25 15:00:00,174.912
2011-08-25 16:00:00,212.684
2011-08-25 17:00:00,391.332
2011-08-25 18:00:00,350.024
2011-08-25 19:00:00,290.396
2011-08-25 20:00:00,223.116
2011-08-25 21:00:00,209.804
2011-08-25 22:00:00,135.924
2011-08-25 23:00:00,85.96
2011-08-26 00:00:00,53.096
2011-08-26 01:00:00,22.884
2011-08-26 02:00:00,10.612
2011-08-26 03:00:00,6.828
2011-08-26 04:00:00,6.134399999999999
2011-08-26 05:00:00,19.06
2011-08-26 06:00:00,93.86
2011-08-26 07:00:00,264.1
2011-08-26 08:00:00,406.652
2011-08-26 09:00:00,208.608
2011-08-26 10:00:00,166.644
2011-08-26 11:00:00,165.012
2011-08-26 12:00:00,201.804
2011-08-26 13:00:00,239.98
2011-08-26 14:00:00,231.344
2011-08-26 15:00:00,241.284
2011-08-26 16:00:00,346.956
2011-08-26 17:00:00,502.268
2011-08-26 18:00:00,407.52
2011-08-26 19:00:00,352.024
2011-08-26 20:00:00,247.08
2011-08-26 21:00:00,186.808
2011-08-26 22:00:00,147.872
2011-08-26 23:00:00,137.848
2011-08-27 00:00:00,112.428
2011-08-27 01:00:00,74.9
2011-08-27 02:00:00,63.18
2011-08-27 03:00:00,37.42
2011-08-27 04:00:00,7.648
2011-08-27 05:00:00,8.016
2011-08-27 06:00:00,28.884
2011-08-27 07:00:00,55.304
2011-08-27 08:00:00,150.628
2011-08-27 09:00:00,187.988
2011-08-27 10:00:00,246.92
2011-08-27 11:00:00,262.396
2011-08-27 12:00:00,265.084
2011-08-27 13:00:00,279.704
2011-08-27 14:00:00,256.836
2011-08-27 15:00:00,258.076
2011-08-27 16:00:00,157.06
2011-08-27 17:00:00,153.432
2011-08-28 07:00:00,87.136
2011-08-28 08:00:00,129.44
2011-08-28 09:00:00,183.012
2011-08-28 10:00:00,282.568
2011-08-28 11:00:00,339.28
2011-08-28 12:00:00,422.176
2011-08-28 13:00:00,435.556
2011-08-28 14:00:00,405.996
2011-08-28 15:00:00,398.648
2011-08-28 16:00:00,379.808
2011-08-28 17:00:00,404.165
2011-08-28 18:00:00,389.63866666666667
2011-08-28 19:00:00,340.692
2011-08-28 20:00:00,254.424
2011-08-28 21:00:00,210.284
2011-08-28 22:00:00,142.28
2011-08-28 23:00:00,85.136
2011-08-29 00:00:00,35.096
2011-08-29 01:00:00,13.66
2011-08-29 02:00:00,9.984
2011-08-29 03:00:00,6.672
2011-08-29 04:00:00,5.496
2011-08-29 05:00:00,25.644
2011-08-29 06:00:00,109.532
2011-08-29 07:00:00,306.532
2011-08-29 08:00:00,433.612
2011-08-29 09:00:00,205.808
2011-08-29 10:00:00,126.924
2011-08-29 11:00:00,154.032
2011-08-29 12:00:00,198.924
2011-08-29 13:00:00,210.36
2011-08-29 14:00:00,178.752
2011-08-29 15:00:00,181.368
2011-08-29 16:00:00,294.176
2011-08-29 17:00:00,550.772
2011-08-29 18:00:00,547.476
2011-08-29 19:00:00,377.228
2011-08-29 20:00:00,286.176
2011-08-29 21:00:00,226.24
2011-08-29 22:00:00,144.352
2011-08-29 23:00:00,81.696
2011-08-30 00:00:00,35.268
2011-08-30 01:00:00,12.012
2011-08-30 02:00:00,8.608
2011-08-30 03:00:00,5.468
2011-08-30 04:00:00,6.868
2011-08-30 05:00:00,21.852
2011-08-30 06:00:00,112.124
2011-08-30 07:00:00,331.576
2011-08-30 08:00:00,435.472
2011-08-30 09:00:00,204.088
2011-08-30 10:00:00,133.108
2011-08-30 11:00:00,151.984
2011-08-30 12:00:00,207.696
2011-08-30 13:00:00,195.732
2011-08-30 14:00:00,178.856
2011-08-30 15:00:00,181.876
2011-08-30 16:00:00,302.232
2011-08-30 17:00:00,579.196
2011-08-30 18:00:00,557.716
2011-08-30 19:00:00,369.828
2011-08-30 20:00:00,298.496
2011-08-30 21:00:00,208.472
2011-08-30 22:00:00,143.72
2011-08-30 23:00:00,89.22
2011-08-31 00:00:00,33.472
2011-08-31 01:00:00,14.364
2011-08-31 02:00:00,8.96
2011-08-31 03:00:00,6.036
2011-08-31 04:00:00,5.944
2011-08-31 05:00:00,27.668
2011-08-31 06:00:00,108.204
2011-08-31 07:00:00,310.06
2011-08-31 08:00:00,426.904
2011-08-31 09:00:00,204.772
2011-08-31 10:00:00,126.784
2011-08-31 11:00:00,144.44
2011-08-31 12:00:00,198.996
2011-08-31 13:00:00,194.532
2011-08-31 14:00:00,177.228
2011-08-31 15:00:00,178.208
2011-08-31 16:00:00,287.18
2011-08-31 17:00:00,580.08
2011-08-31 18:00:00,542.888
2011-08-31 19:00:00,384.736
2011-08-31 20:00:00,298.776
2011-08-31 21:00:00,199.92
2011-08-31 22:00:00,143.652
2011-08-31 23:00:00,76.46
2011-09-20 00:00:00,35.24
2011-09-20 01:00:00,11.604
2011-09-20 02:00:00,5.552
2011-09-20 03:00:00,5.624
2011-09-20 04:00:00,5.844
2011-09-20 05:00:00,20.112
2011-09-20 06:00:00,95.436
2011-09-20 07:00:00,320.96
2011-09-20 08:00:00,226.424
2011-09-20 09:00:00,126.9
2011-09-20 10:00:00,64.864
2011-09-20 11:00:00,70.432
2011-09-20 12:00:00,86.36
2011-09-20 13:00:00,86.356
2011-09-20 14:00:00,107.268
2011-09-20 15:00:00,176.256
2011-09-20 16:00:00,179.428
2011-09-20 17:00:00,345.052
2011-09-20 18:00:00,340.104
2011-09-20 19:00:00,267.376
2011-09-20 20:00:00,177.484
2011-09-20 21:00:00,104.792
2011-09-20 22:00:00,114.108
2011-09-20 23:00:00,77.568
2011-09-21 00:00:00,24.036
2011-09-21 01:00:00,10.796
2011-09-21 02:00:00,6.776
2011-09-21 03:00:00,3.884
2011-09-21 04:00:00,4.352
2011-09-21 05:00:00,14.42
2011-09-21 06:00:00,85.408
2011-09-21 07:00:00,287.796
2011-09-21 08:00:00,355.256
2011-09-21 09:00:00,113.76
2011-09-21 10:00:00,85.688
2011-09-21 11:00:00,112.18
2011-09-21 12:00:00,179.764
2011-09-21 13:00:00,173.052
2011-09-21 14:00:00,168.176
2011-09-21 15:00:00,174.32
2011-09-21 16:00:00,275.996
2011-09-21 17:00:00,411.52
2011-09-21 18:00:00,336.712
2011-09-21 19:00:00,191.06
2011-09-21 20:00:00,161.984
2011-09-21 21:00:00,84.62
2011-09-21 22:00:00,111.0
2011-09-21 23:00:00,68.6
2011-09-22 00:00:00,23.404
2011-09-22 01:00:00,14.148
2011-09-22 02:00:00,7.344
2011-09-22 03:00:00,4.492
2011-09-22 04:00:00,4.632
2011-09-22 05:00:00,17.56
2011-09-22 06:00:00,82.084
2011-09-22 07:00:00,299.388
2011-09-22 08:00:00,323.572
2011-09-22 09:00:00,147.04
2011-09-22 10:00:00,101.232
2011-09-22 11:00:00,110.444
2011-09-22 12:00:00,126.64
2011-09-22 13:00:00,130.524
2011-09-22 14:00:00,125.224
2011-09-22 15:00:00,130.788
2011-09-22 16:00:00,275.88
2011-09-22 17:00:00,399.444
2011-09-22 18:00:00,295.22
2011-09-22 19:00:00,193.948
2011-09-22 20:00:00,127.856
2011-09-22 21:00:00,103.468
2011-09-22 22:00:00,103.448
2011-09-22 23:00:00,77.392
2011-09-23 00:00:00,46.416
2011-09-23 01:00:00,16.196
2011-09-23 02:00:00,10.084
2011-09-23 03:00:00,5.402
2011-09-23 04:00:00,5.5244
2011-09-23 05:00:00,16.78
2011-09-23 06:00:00,72.268
2011-09-23 07:00:00,144.06
2011-09-23 08:00:00,242.996
2011-09-23 09:00:00,122.276
2011-09-23 10:00:00,91.644
2011-09-23 11:00:00,92.944
2011-09-23 12:00:00,96.264
2011-09-23 13:00:00,97.08
2011-09-23 14:00:00,98.088
2011-09-23 15:00:00,98.268
2011-09-23 16:00:00,181.32
2011-09-23 17:00:00,202.54
2011-09-23 18:00:00,202.004
2011-09-23 19:00:00,220.412
2011-09-23 20:00:00,189.988
2011-09-23 21:00:00,103.596
2011-09-23 22:00:00,110.724
2011-09-23 23:00:00,103.74
2011-09-24 00:00:00,112.188
2011-09-24 01:00:00,72.724
2011-09-24 02:00:00,59.652
2011-09-24 03:00:00,34.148
2011-09-24 04:00:00,8.6
2011-09-24 05:00:00,13.268
2011-09-24 06:00:00,19.012
2011-09-24 07:00:00,62.644
2011-09-24 08:00:00,130.352
2011-09-24 09:00:00,170.688
2011-09-24 10:00:00,295.74
2011-09-24 11:00:00,286.912
2011-09-24 12:00:00,321.152
2011-09-24 13:00:00,322.068
2011-09-24 14:00:00,318.508
2011-09-24 15:00:00,318.976
2011-09-24 16:00:00,313.368
2011-09-24 17:00:00,297.396
2011-09-24 18:00:00,285.076
2011-09-24 19:00:00,232.792
2011-09-24 20:00:00,198.556
2011-09-24 21:00:00,153.728
2011-09-24 22:00:00,131.136
2011-09-24 23:00:00,113.524
2011-09-25 00:00:00,109.336
2011-09-25 01:00:00,75.924
2011-09-25 02:00:00,59.648
2011-09-25 03:00:00,35.184
2011-09-25 04:00:00,11.5
2011-09-25 05:00:00,22.552
2011-09-25 06:00:00,15.632
2011-09-25 07:00:00,55.152
2011-09-25 08:00:00,103.672
2011-09-25 09:00:00,179.884
2011-09-25 10:00:00,295.3
2011-09-25 11:00:00,304.224
2011-09-25 12:00:00,329.796
2011-09-25 13:00:00,336.112
2011-09-25 14:00:00,319.416
2011-09-25 15:00:00,318.428
2011-09-25 16:00:00,342.568
2011-09-25 17:00:00,297.0386666666667
2011-09-25 18:00:00,286.844
2011-09-25 19:00:00,233.684
2011-09-25 20:00:00,195.316
2011-09-25 21:00:00,92.704
2011-09-25 22:00:00,118.392
2011-09-25 23:00:00,79.264
2011-09-26 00:00:00,27.8
2011-09-26 01:00:00,11.304
2011-09-26 02:00:00,6.232
2011-09-26 03:00:00,4.148
2011-09-26 04:00:00,5.22
2011-09-26 05:00:00,20.748
2011-09-26 06:00:00,83.996
2011-09-26 07:00:00,295.58
2011-09-26 08:00:00,335.936
2011-09-26 09:00:00,187.968
2011-09-26 10:00:00,111.244
2011-09-26 11:00:00,121.036
2011-09-26 12:00:00,139.684
2011-09-26 13:00:00,174.808
2011-09-26 14:00:00,175.884
2011-09-26 15:00:00,177.836
2011-09-26 16:00:00,284.62
2011-09-26 17:00:00,558.456
2011-09-26 18:00:00,314.268
2011-09-26 19:00:00,236.908
2011-09-26 20:00:00,192.768
2011-09-26 21:00:00,116.744
2011-09-26 22:00:00,105.204
2011-09-26 23:00:00,66.448
2011-09-27 00:00:00,25.804
2011-09-27 01:00:00,11.616
2011-09-27 02:00:00,6.584
2011-09-27 03:00:00,3.612
2011-09-27 04:00:00,4.388
2011-09-27 05:00:00,14.632
2011-09-27 06:00:00,87.396
2011-09-27 07:00:00,318.232
2011-09-27 08:00:00,396.776
2011-09-27 09:00:00,175.064
2011-09-27 10:00:00,94.004
2011-09-27 11:00:00,110.888
2011-09-27 12:00:00,124.844
2011-09-27 13:00:00,179.868
2011-09-27 14:00:00,136.16
2011-09-27 15:00:00,135.204
2011-09-27 16:00:00,179.204
2011-09-27 17:00:00,234.38
2011-09-27 18:00:00,238.812
2011-09-27 19:00:00,236.196
2011-09-27 20:00:00,234.676
2011-09-27 21:00:00,168.992
2011-09-27 22:00:00,129.584
2011-09-27 23:00:00,73.388
2011-09-28 00:00:00,29.012
2011-09-28 01:00:00,11.6
2011-09-28 02:00:00,6.112
2011-09-28 03:00:00,4.996
2011-09-28 04:00:00,6.036
2011-09-28 05:00:00,17.22
2011-09-28 06:00:00,67.232
2011-09-28 07:00:00,128.828
2011-09-28 08:00:00,248.004
2011-09-28 09:00:00,149.196
2011-09-28 10:00:00,68.604
2011-09-28 11:00:00,115.812
2011-09-28 12:00:00,131.832
2011-09-28 13:00:00,180.852
2011-09-28 14:00:00,175.972
2011-09-28 15:00:00,176.648
2011-09-28 16:00:00,288.968
2011-09-28 17:00:00,554.644
2011-09-28 18:00:00,325.98
2011-09-28 19:00:00,238.548
2011-09-28 20:00:00,166.604
2011-09-28 21:00:00,124.828
2011-09-28 22:00:00,120.368
2011-09-28 23:00:00,68.2
2011-09-29 00:00:00,22.736
2011-09-29 01:00:00,14.316
2011-09-29 02:00:00,7.104
2011-09-29 03:00:00,5.14
2011-09-29 04:00:00,5.68
2011-09-29 05:00:00,21.58
2011-09-29 06:00:00,100.216
2011-09-29 07:00:00,308.0
2011-09-29 08:00:00,426.868
2011-09-29 09:00:00,209.968
2011-09-29 10:00:00,126.62
2011-09-29 11:00:00,149.128
2011-09-29 12:00:00,191.464
2011-09-29 13:00:00,185.012
2011-09-29 14:00:00,187.112
2011-09-29 15:00:00,191.192
2011-09-29 16:00:00,291.632
2011-09-29 17:00:00,560.612
2011-09-29 18:00:00,561.28
2011-09-29 19:00:00,344.38
2011-09-29 20:00:00,249.764
2011-09-29 21:00:00,192.336
2011-09-29 22:00:00,130.496
2011-09-29 23:00:00,90.24
2011-09-30 00:00:00,53.484
2011-09-30 01:00:00,26.912
2011-09-30 02:00:00,9.128
2011-09-30 03:00:00,5.94
2011-09-30 04:00:00,6.072
2011-09-30 05:00:00,24.008
2011-09-30 06:00:00,88.936
2011-09-30 07:00:00,279.2
2011-09-30 08:00:00,413.94
2011-09-30 09:00:00,209.624
2011-09-30 10:00:00,202.848
2011-09-30 11:00:00,194.284
2011-09-30 12:00:00,250.016
2011-09-30 13:00:00,255.296
2011-09-30 14:00:00,256.056
2011-09-30 15:00:00,252.72
2011-09-30 16:00:00,340.664
2011-09-30 17:00:00,550.468
2011-09-30 18:00:00,472.228
2011-09-30 19:00:00,299.988
2011-09-30 20:00:00,223.928
2011-09-30 21:00:00,172.58
2011-09-30 22:00:00,125.248
2011-09-30 23:00:00,105.04
2011-10-20 00:00:00,21.3
2011-10-20 01:00:00,14.648
2011-10-20 02:00:00,7.516
2011-10-20 03:00:00,4.656
2011-10-20 04:00:00,5.088
2011-10-20 05:00:00,27.052
2011-10-20 06:00:00,97.496
2011-10-20 07:00:00,282.76
2011-10-20 08:00:00,426.284
2011-10-20 09:00:00,206.636
2011-10-20 10:00:00,128.996
2011-10-20 11:00:00,138.504
2011-10-20 12:00:00,169.36
2011-10-20 13:00:00,172.876
2011-10-20 14:00:00,152.976
2011-10-20 15:00:00,156.224
2011-10-20 16:00:00,272.584
2011-10-20 17:00:00,473.216
2011-10-20 18:00:00,413.572
2011-10-20 19:00:00,267.4
2011-10-20 20:00:00,202.156
2011-10-20 21:00:00,137.768
2011-10-20 22:00:00,112.596
2011-10-20 23:00:00,80.068
2011-10-21 00:00:00,49.864
2011-10-21 01:00:00,26.336
2011-10-21 02:00:00,13.448
2011-10-21 03:00:00,6.58
2011-10-21 04:00:00,6.216
2011-10-21 05:00:00,25.816
2011-10-21 06:00:00,91.664
2011-10-21 07:00:00,253.796
2011-10-21 08:00:00,416.836
2011-10-21 09:00:00,203.268
2011-10-21 10:00:00,163.604
2011-10-21 11:00:00,176.636
2011-10-21 12:00:00,218.78
2011-10-21 13:00:00,210.96
2011-10-21 14:00:00,222.116
2011-10-21 15:00:00,221.1
2011-10-21 16:00:00,326.46
2011-10-21 17:00:00,465.628
2011-10-21 18:00:00,411.372
2011-10-21 19:00:00,280.724
2011-10-21 20:00:00,197.04
2011-10-21 21:00:00,135.2
2011-10-21 22:00:00,123.532
2011-10-21 23:00:00,82.564
2011-10-22 00:00:00,83.288
2011-10-22 01:00:00,66.06
2011-10-22 02:00:00,56.952
2011-10-22 03:00:00,23.692
2011-10-22 04:00:00,7.136
2011-10-22 05:00:00,8.052
2011-10-22 06:00:00,20.924
2011-10-22 07:00:00,75.252
2011-10-22 08:00:00,110.044
2011-10-22 09:00:00,167.48
2011-10-22 10:00:00,256.832
2011-10-22 11:00:00,287.544
2011-10-22 12:00:00,333.1
2011-10-22 13:00:00,399.604
2011-10-22 14:00:00,343.688
2011-10-22 15:00:00,345.124
2011-10-22 16:00:00,344.98
2011-10-22 17:00:00,274.896
2011-10-22 18:00:00,249.104
2011-10-22 19:00:00,208.688
2011-10-22 20:00:00,166.084
2011-10-22 21:00:00,118.448
2011-10-22 22:00:00,110.832
2011-10-22 23:00:00,79.568
2011-10-23 00:00:00,99.308
2011-10-23 01:00:00,77.692
2011-10-23 02:00:00,51.064
2011-10-23 03:00:00,27.16
